Country,Latitude,Longitude
United States,36.11283,-84.19707
United States,36.40556,-84.14632
United States,36.735535,-83.672646
United States,36.70707,-83.129
United States,36.277122,-83.51092
United States,36.050117,-83.44721
United States,36.889835,-83.85178
United States,36.514954,-82.299835
United States,36.974564,-82.62167
United States,36.29591,-82.128914
United States,36.718624,-82.601456
United States,36.013504,-82.164024
United States,36.937885,-82.09539
United States,36.10307,-82.42788
United States,36.43591,-82.94866
United States,36.233547,-81.69697
United States,36.921074,-81.085045
United States,36.72422,-81.961174
United States,36.84495,-81.53354
United States,36.65252,-81.2285
United States,36.07868,-81.923096
United States,36.158264,-80.66519
United States,36.93601,-80.36317
United States,36.415405,-80.686905
United States,36.409126,-80.22963
United States,36.681767,-80.28509
United States,36.1301,-80.25688
United States,36.73472,-80.73432
United States,36.059177,-79.11811
United States,36.395775,-79.33498
United States,36.043667,-79.39844
United States,36.99322,-79.88081
United States,36.820156,-79.39733
United States,36.07865,-79.788574
United States,36.670868,-79.88446
United States,36.68362,-78.36511
United States,36.03773,-78.874855
United States,36.947002,-78.241394
United States,36.304615,-78.65647
,36.099735,-78.812614
United States,36.07854,-78.2844
United States,36.766678,-78.93831
United States,36.39766,-78.097305
United States,36.392006,-78.97673
United States,36.364666,-78.40517
United States,36.723557,-77.10658
United States,36.256367,-77.65629
United States,36.674526,-77.562485
United States,36.41949,-77.39757
United States,36.926373,-77.25877
United States,36.764458,-77.85865
United States,36.357723,-76.98355
United States,36.13058,-76.60221
United States,36.181164,-76.41397
United States,36.05908,-76.96303
United States,36.770134,-76.01474
United States,36.703293,-76.638145
United States,36.907043,-76.71121
United States,36.67881,-76.30877
ES,36.0,-3.0
South Korea,36.111,127.541
South Korea,36.0,127.0
South Korea,36.0,127.0
South Korea,36.285,127.133
South Korea,36.0,127.0
South Korea,36.111,127.541
South Korea,36.285,127.133
South Korea,36.0,128.0
South Korea,36.0,128.0
South Korea,36.0,128.0
South Korea,36.0,129.0
South Korea,36.0,129.0
South Korea,36.0,129.0
South Korea,36.0,129.0
South Korea,36.0,129.0
Japan,36.3127,138.877
Japan,36.3119,138.982
Japan,36.5428,138.581
Japan,36.2206,138.984
Japan,36.5372,138.548
Japan,36.5369,138.548
Japan,36.4811,139.058
Japan,36.4578,139.261
USA,37.87361,-122.45556
United States,37.436565,-122.35647
United States,37.79325,-122.55479
United States,37.87,-122.27
United States,37.93335,-121.9487
United States of America,37.135,-113.522
United States,37.278484,-113.51674
USA,37.2822,-98.5801
USA,37.2876,-98.0227
United States,37.224396,-98.684494
United States,37.1977,-98.078
United States,37.15466,-96.24539
USA,37.0219,-96.1731
United States,37.878124,-96.22805
USA,37.0862,-96.0469
USA,37.0808,-96.0685
USA,37.2405,-96.9868
USA,37.4692,-96.2432
USA,37.7281,-95.4628
United States,37.189342,-95.74175
United States,37.191475,-95.29761
United States,37.558945,-95.74166
USA,37.0372,-95.0908
USA,37.4592,-95.3511
USA,37.7486,-95.2702
USA,37.4474,-95.7082
USA,37.0372,-95.0908
United States,37.88843,-95.30002
USA,37.3579,-95.2048
USA,37.557,-95.2432
United States,37.51,-94.53
USA,37.36,-94.8292
USA,37.5284,-94.6211
USA,37.4547,-94.7047
USA,37.8469,-94.9296
USA,37.4547,-94.7047
United States,37.17,-94.6
USA,37.5,-94.18
USA,37.0238,-94.7711
USA,37.0238,-94.8071
United States,37.83,-94.3
United States,37.501404,-94.34358
USA,37.0238,-94.816
United States,37.16942,-94.84551
United States,37.201946,-94.33556
United States,37.85039,-94.34213
USA,37.1697,-94.651
United States,37.507736,-94.85112
United States,37.85609,-94.85061
United States,37.18,-93.06
United States,37.06,-93.2
United States,37.14,-93.24
United States,37.73,-92.85
United States,37.95,-91.17
United States,37.609432,-91.49833
United States,37.57,-91.52
United States,37.15971,-91.403275
United States,37.546104,-90.75682
United States,37.480515,-90.34316
United States,37.55,-90.85
United States,37.65,-90.69
United States,37.320766,-90.02789
United States,37.81,-90.25
United States,37.357727,-90.97121
United States,37.89,-90.32
United States,37.31,-89.53
United States,37.18,-89.46
United States,37.064217,-89.002235
United States,37.709087,-89.82911
United States,37.78752,-89.38149
United States,37.31,-89.53
United States,37.383343,-89.684395
United States,37.05353,-89.57224
United States,37.22782,-89.13118
United States,37.31,-89.53
United States,37.468895,-89.25607
United States,37.31,-89.53
United States,37.194332,-89.339806
,37.37676,-88.92993
United States,37.753784,-88.54079
United States,37.9921,-88.9234
United States,37.05623,-88.716995
United States,37.219315,-88.7096
United States,37.730328,-88.92954
United States,37.459435,-88.87418
United States,37.521572,-88.26598
United States,37.758034,-88.229385
United States,37.41135,-88.57321
United States of America,37.07147,-88.68096
United States,37.01544,-88.078865
United States,37.213352,-87.14642
United States,37.731834,-87.08754
United States,37.307396,-87.53836
United States,37.213036,-86.24562
United States,37.77264,-86.431145
United States,37.459656,-86.34591
United States,37.979294,-86.21821
United States,37.473125,-86.84467
United States,37.105343,-85.28162
United States,37.696423,-85.96342
United States,37.80494,-85.466194
United States,37.293148,-85.88788
United States,37.970554,-85.69511
United States,37.321964,-84.928116
United States,37.645027,-84.53512
United States,37.618893,-84.866035
United States,37.362053,-84.31555
United States,37.97075,-84.14603
United States,37.871788,-84.58234
United States,37.723106,-84.277115
United States,37.102592,-84.576485
United States,37.41677,-84.00825
United States,37.9476,-83.60427
United States,37.830273,-83.826035
United States,37.24494,-83.22511
United States,37.74168,-83.490425
United States,37.26662,-82.03552
United States,37.11741,-82.85462
United States,37.84427,-82.82957
United States,37.555668,-82.7483
United States,37.116634,-82.35126
United States,37.12551,-81.56305
United States,37.405804,-81.11356
United States,37.775948,-81.25566
United States,37.609825,-81.5412
United States,37.13221,-81.126686
United States,37.48696,-80.215805
United States,37.26855,-80.07945
United States,37.171177,-80.39441
United States,37.656685,-80.85702
United States,37.319107,-80.69785
United States,37.063187,-80.71385
United States,37.551712,-79.80451
United States,37.21171,-79.09126
United States,37.814644,-79.4462
United States,37.311687,-79.528786
United States,37.611244,-79.14239
United States,37.14141,-78.054665
United States,37.21831,-78.44307
United States,37.36993,-78.81003
United States,37.56855,-78.525375
United States,37.51467,-78.23948
United States,37.00809,-78.661934
United States,37.844376,-78.27891
United States,37.792027,-78.88435
United States,37.76026,-77.491264
United States,37.703022,-77.09669
United States,37.337387,-77.977325
United States,37.186768,-77.221214
United States,37.54606,-77.91636
,37.6372,-77.46786
United States,37.351612,-77.06138
United States,37.07643,-77.63007
United States,37.5508,-77.40417
United States,37.987057,-77.95703
United States,37.378204,-77.58842
United States,37.717587,-77.9259
United States,37.311646,-76.77074
United States,37.119823,-76.89053
United States,37.05515,-76.29191
United States,37.96944,-76.54139
United States,37.938522,-76.724396
United States,37.707718,-76.41088
United States,37.61087,-76.50699
United States,37.944416,-76.95143
United States,37.41866,-76.27923
United States,37.223614,-76.43921
United States,37.720303,-76.90179
United States,37.857956,-76.37908
United States,37.07585,-76.51416
United States,37.40321,-76.52284
United States,37.506203,-76.99779
United States,37.301003,-75.92573
United States,37.76228,-75.764
PRT,37.8,-25.4
ES,37.066032,-6.581833
ES,37.84,-4.82
ES,37.48,-4.7
ES,37.84,-4.82
ES,37.84,-4.93
ESP,37.398994,-1.7500439
ESP,37.1,-1.1
ESP,37.398968,-1.7501346
ESP,37.1,-1.1
ESP,37.1,-1.1
ES,37.45,-1.77
South Korea,37.012,126.232
South Korea,37.012,126.232
South Korea,37.012,126.232
South Korea,37.012,126.233
South Korea,37.012,126.233
South Korea,37.012,126.232
South Korea,37.0,127.0
Japan,37.8167,140.983
Japan,37.8,140.983
Japan,37.8,140.983
Japan,37.8,140.983
Japan,37.0,140.0
United States,38.0353,-122.74346
United States,38.502834,-122.32315
United States,38.51247,-122.928696
United States,38.7012,-121.882614
USA,38.0,-122.0
USA,38.0,-122.0
United States,38.049847,-116.45109
United States,38.461624,-96.15018
USA,38.0236,-95.1386
USA,38.6428,-95.3858
United States,38.884403,-95.286934
USA,38.7967,-95.1675
USA,38.95,-95.2699
United States,38.56725,-95.28781
USA,38.1042,-95.025
USA,38.95,-95.2699
USA,38.916,-95.1976
USA,38.3225,-95.2418
USA,38.5925,-95.2857
USA,38.0056,-95.5557
USA,38.1219,-94.75
USA,38.3999,-94.7649
United States,38.09,-94.34
United States,38.207123,-94.84087
USA,38.5613,-92.1988
United States,38.93,-92.35
United States,38.987232,-92.30816
United States,38.442272,-91.50645
USA,38.7077,-91.4325
United States,38.31,-91.06
United States,38.40767,-91.07613
United States,38.78,-91.28
United States,38.6388,-90.442764
United States,38.95,-90.18
United States,38.38,-90.4
United States,38.276764,-90.1782
United States,38.778744,-90.67492
United States,38.87,-90.21
United States,38.61,-90.71
United States,38.61,-90.3
United States,38.68,-90.52
United States,38.61,-90.3
United States,38.04918,-89.8213
United States,38.085106,-89.36835
United States,38.607487,-89.42397
United States,38.350857,-89.41714
United States,38.4708,-89.931435
United States,38.08135,-88.54085
United States,38.08745,-88.1783
United States,38.41682,-88.057655
United States,38.71339,-88.08519
United States,38.64915,-88.91935
United States,38.43167,-88.42348
United States,38.30073,-88.92351
United States,38.719585,-87.730705
United States,38.023,-87.58353
United States,38.44393,-87.84039
United States,38.397614,-87.23329
United States,38.01058,-87.01086
United States,38.024094,-87.86129
United States,38.535137,-86.49533
United States,38.081512,-86.64369
United States,38.907417,-86.04293
United States,38.84043,-86.48515
United States,38.19948,-86.11572
United States,38.285114,-86.4562
United States,38.59928,-86.10559
United States,38.78552,-85.43742
United States,38.18795,-85.66157
,38.424366,-85.71216
United States,38.477432,-85.716446
United States,38.31933,-85.90309
United States,38.397015,-85.44396
United States,38.02959,-85.3231
United States,38.456093,-85.12301
United States,38.59756,-85.338936
United States,38.8244,-85.02733
United States,38.945473,-84.3794
United States,38.042747,-84.45946
United States,38.23527,-84.87862
United States,38.693176,-84.0827
United States,38.039185,-84.740814
United States,38.757004,-84.86206
United States,38.932972,-84.53613
United States,38.69338,-84.35642
United States,38.00423,-84.98752
United States,38.63938,-84.61303
United States,38.93281,-83.86715
United States,38.19367,-83.41968
United States,38.843296,-83.47777
United States,38.140255,-83.74085
United States,38.326313,-83.05139
United States,38.595806,-83.82623
United States,38.029675,-83.90611
United States,38.530838,-83.385155
United States,38.825386,-82.32002
United States,38.14996,-82.433105
United States,38.542263,-82.920586
United States,38.418434,-82.2417
United States,38.594017,-82.536255
United States,38.80623,-82.98739
United States,38.83321,-81.6723
United States,38.71548,-81.35836
United States,38.02088,-81.71984
United States,38.342354,-81.52571
United States,38.031136,-81.087166
United States,38.322018,-80.00787
United States,38.494637,-80.434784
United States,38.70328,-80.73128
United States,38.058846,-79.736145
United States,38.171555,-79.133095
United States,38.350323,-79.5563
United States,38.297913,-78.4708
United States,38.51531,-78.87634
United States,38.240196,-78.01178
United States,38.34194,-78.02917
United States,38.908123,-78.20697
United States,38.61365,-78.481544
United States,38.409176,-78.28129
United States,38.025948,-78.55623
United States,38.861885,-78.56809
United States,38.687336,-78.1686
United States,38.70405,-77.47778
United States,38.84,-77.045
United States,38.895,-77.03667
United States,38.740658,-77.80854
United States,38.97556,-77.21333
United States,38.84,-77.045
United States,38.93,-77.11444
United States,38.878727,-77.101906
United States,38.81194,-77.63667
United States,38.86639,-77.70639
United States,38.96944,-77.17667
United States,38.96944,-77.17667
United States,38.97556,-77.21333
United States,38.025806,-77.34845
United States,38.88222,-77.0575
United States,38.88583,-77.09722
United States,38.26454,-77.154816
United States,38.179794,-77.65052
United States,38.48607,-77.95695
United States,38.89944,-77.0575
United States,38.90505,-77.01617
United States,38.71889,-77.11028
United States,38.96944,-77.17667
United States,38.96944,-77.17667
United States,38.965,-77.04778
United States,38.82361,-77.71333
United States,38.413097,-77.45283
US,38.86416,-77.92222
United States,38.67778,-77.2025
United States,38.92528,-77.05278
United States,38.96944,-77.17667
United States,38.833866,-77.2764
United States,38.96944,-77.17667
United States,38.82361,-77.71333
United States,38.89667,-77.07278
United States,38.113533,-76.80386
United States,38.93917,-76.93417
United States,38.61583,-76.61333
United States,38.16889,-76.54528
,38.452225,-76.45984
United States,38.93917,-76.93417
United States,38.93861,-76.97056
United States,38.90583,-76.94056
United States,38.0375,-76.32222
United States,38.91028,-76.96639
United States,38.96694,-76.86222
US,38.0375,-76.32194
United States,38.91028,-76.96639
United States,38.86528,-76.98667
United States,38.20417,-76.43611
,38.966404,-76.50316
United States,38.11139,-76.99889
ESP,38.8,-7.00001
ESP,38.8,-7.00001
ESP,38.8,-7.00001
ESP,38.879726,-6.860495
ESP,38.1,-3.1
ES,38.3,-1.97
ES,38.48,-1.96
ESP,38.1,-1.1
ESP,38.1,-1.1
ES,38.2,-0.83
ES,38.35,-0.56
ES,38.28,-0.6
ESP,38.35,-0.48
ES,38.0,0.0
United States,39.662376,-121.59606
United States,39.29294,-96.72732
USA,39.1814,-96.5925
USA,39.5436,-95.1147
United States,39.530582,-95.31426
United States,39.202415,-95.038055
USA,39.5597,-95.1276
USA,39.3297,-94.91
USA,39.3421,-94.9111
USA,39.1567,-94.7761
United States,39.010063,-94.34381
USA,39.3653,-94.9303
United States,39.782948,-93.54668
United States,39.42791,-93.50107
United States,39.340855,-91.17122
United States,39.07,-91.64
United States,39.985905,-91.19461
United States,39.81331,-91.62416
United States,39.976727,-90.24683
United States,39.001152,-89.01781
United States,39.766113,-88.22282
United States,39.86,-88.961296
United States,39.06448,-88.58834
United States,39.27376,-88.239685
United States,39.638344,-88.61679
United States,39.5126,-88.22059
United States,39.089386,-87.41412
United States,39.002697,-87.75956
United States,39.4288,-87.39027
United States,39.16085,-86.52328
United States,39.19567,-86.22853
United States,39.48185,-86.44729
United States,39.101887,-85.26026
United States,39.304382,-85.50205
US,39.82888,-84.89027
United States,39.7521,-84.29023
United States,39.052322,-84.15045
United States,39.19645,-84.54153
United States,39.4384,-84.5774
United States,39.42984,-84.167336
United States,39.56472,-83.45083
United States,39.411263,-83.80788
United States,39.08366,-83.07202
United States,39.328617,-83.059875
United States,39.917,-83.78372
United States,39.694614,-83.88649
United States,39.9697,-83.009796
United States,39.18403,-83.60409
United States,39.63956,-83.03229
United States,39.735104,-82.23608
United States,39.333813,-82.0461
United States,39.745644,-82.62805
United States,39.49658,-82.475784
United States,39.250217,-82.48564
United States,39.075825,-82.019035
United States,39.020615,-82.621666
United States,39.212524,-81.51413
United States,39.729248,-81.07982
United States,39.965645,-81.9469
United States,39.019028,-81.38473
United States,39.460342,-81.49418
United States,39.612957,-81.8508
United States,39.17848,-81.06612
United States,39.76692,-81.45328
United States,39.465446,-80.879425
United States,39.87241,-80.671745
United States,39.62561,-80.0513
United States,39.286674,-80.38329
United States,39.61027,-80.64086
United States,39.340218,-80.04797
United States,39.101933,-79.19675
United States,39.921104,-79.64909
United States,39.205593,-78.26295
United States,39.467094,-78.02572
United States,39.31373,-78.613304
United States,39.561867,-78.26077
United States,39.005337,-78.86335
United States,39.920383,-78.109
United States,39.415226,-78.94163
United States,39.869595,-77.21766
United States,39.59333,-77.11639
United States,39.116394,-77.99698
United States,39.01167,-77.02889
United States,39.927135,-77.7238
United States,39.09318,-77.63663
United States,39.00667,-76.93361
United States,39.07,-77.0
United States,39.09917,-76.84861
United States,39.922,-76.72705
United States,39.967136,-75.75193
United States,39.917,-75.3993
United States,39.329754,-75.132996
United States,39.87573,-74.669235
United States,39.077465,-74.85861
United States,39.872246,-74.25049
ESP,39.00001,-5.5
ESPAÑA,39.85714,-0.48673633
ESPAÑA,39.85714,-0.48673633
ESPAÑA,39.85714,-0.48673633
ESP,39.1,-0.1
ESPAÑA,39.85714,-0.48673633
ESPAÑA,39.85714,-0.48673633
ESPAÑA,39.85455,-0.36995378
ESPAÑA,39.85714,-0.48673633
ES,39.86,-0.49
ES,39.45,-0.44
KP,39.066666,125.833336
USA,40.0,-122.0
USA,40.0,-122.0
USA,40.0,-122.0
United States,40.634415,-119.68465
United States,40.67071,-111.92549
United States,40.117393,-111.66971
United States,40.36036,-94.88303
United States,40.455746,-90.67758
United States,40.790222,-89.759056
United States,40.14036,-88.196175
United States,40.007294,-88.59294
United States,40.888096,-88.55674
United States,40.38795,-86.89367
United States,40.561253,-84.22385
United States,40.05352,-84.228386
United States,40.66068,-83.66369
United States,40.387096,-83.77036
United States,40.141415,-83.768166
United States,40.3051,-83.37452
United States,40.0909,-82.481735
United States,40.398537,-82.42197
United States,40.843014,-82.27214
United States,40.77535,-82.536026
United States,40.849354,-82.92369
United States,40.81405,-81.365776
United States,40.29284,-81.09257
United States,40.44631,-81.47395
United States,40.829617,-81.889984
United States,40.049355,-81.49598
United States,40.561115,-81.92913
United States,40.52103,-80.580986
United States,40.2697,-80.58436
United States,40.685764,-80.3523
United States,40.096745,-80.61731
United States,40.76911,-80.776726
United States,40.01755,-80.98742
United States,40.38273,-80.76169
United States,40.309277,-79.46544
United States,40.46895,-79.98119
United States,40.470516,-78.35084
United States,40.01043,-78.489624
United States,40.96187,-77.06466
,40.016823,-77.55399
United States,40.530678,-77.401665
United States,40.16985,-77.26505
United States,40.608715,-77.61784
United States,40.770943,-77.07605
United States,40.397774,-77.26643
United States,40.414326,-77.97803
United States,40.367233,-76.457436
United States,40.70463,-76.2143
United States,40.042,-76.25002
United States,40.41317,-76.78681
United States,40.922707,-75.70212
United States,40.415565,-75.927704
United States,40.006817,-75.13468
United States,40.20937,-75.37045
United States,40.33791,-75.10507
United States,40.61447,-75.58996
United States,40.75269,-75.307556
US,40.01166,-75.015
United States,40.7873,-74.246315
United States,40.57035,-74.91711
US,40.47555,-74.42055
United States,40.958706,-74.07436
US,40.75888,-74.08805
United States,40.43865,-74.40923
United States,40.855293,-74.99362
US,40.467,-74.551
United States,40.73235,-74.07539
United States,40.5639,-74.61479
United States,40.287807,-74.15435
USA,40.6004,-74.53194
,40.558643,-74.25427
United States,40.56218,-74.1404
US,40.818,-74.334
United States,40.8652,-74.546875
United States,40.28192,-74.6992
United States,40.659733,-74.30802
US,40.66777,-73.05472
US,40.63222,-73.93805
United States,40.73279,-73.5884
US,40.65555,-73.11388
United States,40.84895,-73.85262
United States,40.6564,-73.83952
United States,40.774364,-73.97214
United States,40.63575,-73.95061
United States of America,40.759,-73.83
US,40.66527,-73.06861
United States,40.940536,-72.67905
ESP,40.00001,-6.2
ESP,40.1,-3.1
ESPAÑA,40.394535,0.34904867
ESP,40.1,0.1
ES,40.44,0.4
United States,41.2995,-96.14738
United States,41.935616,-88.43238
United States,41.85171,-88.08593
United States,41.58779,-88.43071
United States,41.288933,-88.427505
United States,41.8981,-87.65018
United States,41.43924,-87.9824
United States,41.942844,-86.59226
United States,41.593456,-83.056786
United States,41.126892,-83.12555
United States,41.678165,-83.497154
United States,41.915104,-83.499535
United States,41.361008,-83.62238
Canada,41.967,-82.517
United States,41.150166,-82.601845
United States,41.4662,-82.1542
United States,41.51273,-82.614105
United States,41.117832,-81.901405
United States,41.535934,-81.6597
,41.123333,-81.5205
,41.06042,-81.355064
United States,41.498753,-81.17254
USA,41.5446,-81.4729
United States,41.171,-81.1976
United States,41.8161,-81.24114
United States,41.12965,-81.53234
United States,41.89007,-80.75593
United States,41.31526,-80.755135
United States,41.017147,-80.7726
United States,41.05114,-76.4029
US,41.02194,-75.0975
US,41.32722,-75.905
United States,41.1765,-75.991035
United States,41.056915,-75.336174
United States,41.32964,-75.03371
United States,41.4404,-75.610115
United States,41.0319,-74.299706
United States,41.14184,-74.69079
United States,41.888943,-74.25764
United States,41.14975,-74.026695
United States,41.40211,-74.30635
United States,41.431416,-73.74635
US,41.54444,-73.20888
US,41.26583,-73.30138
United States,41.794785,-73.244576
US,41.1175,-73.40777
USA,41.1185,-73.4227
United States,41.2255,-73.371025
US,41.65333,-73.31888
US,41.06583,-73.39222
USA,41.6523,-73.3145
United States of America,41.047,-73.778
USA,41.2097,-73.1303
US,41.16694,-73.20472
USA,41.1932,-73.196
US,41.14138,-73.35777
United States,41.1536,-73.75399
US,41.15861,-73.22527
US,41.17583,-73.2725
United States of America,41.4,-74.0
USA,41.1185,-73.4227
USA,41.1932,-73.196
USA,41.2826,-73.0272
US,41.27916,-72.33
United States,41.34897,-72.900345
USA,41.3114,-72.9247
USA,41.406,-72.4831
US,41.80833,-72.24944
United States,41.8071,-72.734985
US,41.87138,-72.36861
US,41.2875,-72.49222
USA,41.7012,-72.6704
USA,41.3114,-72.9247
US,41.29638,-72.84666
US,41.325,-72.02861
US,41.1559,-72.23897
USA,41.3114,-72.9247
USA,41.7661,-72.6833
US,41.41916,-72.26083
USA,41.7012,-72.6704
USA,41.7012,-72.6704
USA,41.3114,-72.9247
US,41.71055,-72.20861
US,41.76416,-72.43805
USA,41.3348,-72.7005
USA,41.7012,-72.6704
US,41.905,-72.70194
USA,41.3113,-72.9246
United States,41.4673,-72.10434
US,41.98166,-72.65055
USA,41.7012,-72.6704
USA,41.3348,-72.7005
US,41.30527,-72.25888
US,41.29583,-72.46472
US,41.4388,-72.43145
US,41.325,-72.02861
USA,41.3114,-72.9247
US,41.59916,-72.59111
United States of America,41.27482,-72.48342
USA,41.3792,-72.5783
US,41.33921,-72.96686
US,41.34583,-72.02972
USA,41.5475,-72.6548
United States,41.43512,-72.523895
US,41.29555,-72.86305
US,41.34583,-72.02972
US,41.43861,-72.44472
US,41.88527,-72.26138
US,41.33972,-71.8775
US,41.19166,-71.575
United States,41.704548,-71.2838
United States,41.7533,-71.0909
US,41.82277,-71.41861
United States,41.8718,-71.5798
United States,41.388145,-71.62152
USA,41.3775,-71.9014
US,41.33333,-71.97666
United States,41.511066,-71.26239
US,41.36388,-71.97111
United States,41.990715,-70.73738
US,41.71603,-70.6541
United States,41.374477,-70.70302
US,41.28333,-70.08333
United States,41.71987,-70.25084
United States,41.252983,-70.12666
ESP,41.1,-6.1
ESP,41.1,-5.1
ES,41.0,-4.0
ES,41.0,-4.0
ESP,41.1,-3.1
ES,41.0,-4.0
ESP,41.1,-0.9
ESP,41.1,-0.9
ES,41.25,0.49
ES,41.16,0.49
ES,41.45,1.8
ES,41.54,1.8
ESP,41.1,1.1
ES,41.45,1.92
ESP,41.1,1.1
ESP,41.1,2.1
ES,41.54,2.28
ES,41.99,2.15
ES,41.91,2.63
ES,41.9,2.27
ESP,41.1,2.1
ES,41.36,2.16
ES,41.36,2.16
ESP,41.1,2.1
United States,42.06054,-89.92361
United States,42.43335,-87.776596
United States,42.270782,-86.308525
United States,42.244884,-85.52987
United States,42.25325,-83.84157
United States,42.2846,-83.26028
United States,42.66806,-82.91016
United States,42.10335,-80.10415
United States,42.140926,-76.75999
United States,42.911774,-75.6682
United States,42.602898,-73.97174
US,42.0342,-72.3557
United States,42.3393,-72.66419
US,42.6,-72.7
United States,42.13565,-72.6341
US,42.56608,-71.4216
United States,42.485493,-71.3853
United States,42.986122,-71.086975
ES,42.36,-7.79
ES,42.71,-4.22
ES,42.69,-2.95
ES,42.99,-2.5
ESP,42.1,-2.1
ESP,42.1,-2.1
ESP,42.1,-1.1
ES,42.44,-1.78
ES,42.66545,-1.47598
ESP,42.1,1.1
ESP,42.1,2.1
ESP,42.1,2.1
ESP,42.1,2.1
ESP,42.1,2.1
ES,42.54,3.0
United States,43.03285,-85.54718
United States,43.2927,-71.032845
US,43.08296,-70.7051
United States,43.80825,-70.331345
ES,43.53,-6.55
ES,43.53,-6.55
ES,43.5,-6.64
ES,43.4,-5.96
ES,43.35,-5.88
ES,43.0,-5.0
ESP,43.1,-3.1
ESP,43.1,-3.1
ES,43.26,-3.12
ESP,43.1,-3.1
ES,43.26,-3.12
ESP,43.1,-3.1
ES,43.35,-3.37
ESP,43.1,-3.1
ESP,43.1,-3.1
ES,43.44,-3.74
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ES,43.17,-2.26
ES,43.26,-2.5
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ES,43.17,-2.38
ESP,43.1,-2.1
ES,43.17,-2.38
ESP,43.1,-2.1
ES,43.0,-3.0
ESP,43.1,-2.1
ES,43.26,-2.26
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ESP,43.1,-2.1
ES,43.0,-3.0
ESP,43.1,-2.1
ES,43.34,-1.88
ESP,43.1,-1.1
ESP,43.1,-1.1
ES,43.34,-1.76
ES,43.132023,-1.7041816
ESP,43.1,-1.1
ESP,43.1,-1.1
ESP,43.1,-1.1
ES,43.34,-1.76
ES,43.34,-1.88
ES,43.34,-1.76
ES,43.34,-1.76
ES,43.34,-1.88
ES,43.34,-1.76
USA,44.058334,-123.095
United States,44.032257,-69.03465
USA,46.416668,-117.18667
USA,46.416668,-117.18667
USA,46.423332,-117.16333
USA,46.423332,-117.16333
USA,46.421665,-117.168335
USA,46.421665,-117.168335
USA,46.42314,-117.16623
USA,46.42314,-117.16623
FR,46.64139,-1.38186
FR,46.9487,3.1392
United States,47.61,-122.33
FR,47.77654,-2.27805
FR,47.17565,-1.55762
FR,47.26553,-1.56525
FR,47.56802,-0.65884
FR,47.4174,0.60252
FR,47.3918,0.773906
FR,47.4212,0.752777
FR,47.4221,0.652412
FR,47.3432,0.60375
FR,47.3895,0.73415
FR,47.3895,0.73415
FR,47.4001,0.702505
FR,47.4221,0.652412
FR,47.127,0.975755
FR,47.323,0.651313
FR,47.4174,0.60252
FR,47.3829,0.635501
FR,47.323,0.651313
FR,47.3895,0.73415
FR,47.8379,2.73621
FR,47.8379,2.73621
FR,48.59641,-2.08895
FR,48.59641,-2.08895
FR,48.61835,-1.5474
FR,48.6131,-1.68283
FR,48.3822,2.79412
FR,48.5386,2.324
FR,48.1896,2.74588
FR,48.8655,2.45523
France,48.83032,6.1179
GB,49.988144,-5.2788677
GB,50.069702,-5.5640182
GB,50.069702,-5.5640182
GB,50.163692,-5.430941
GB,50.171623,-5.1513333
GB,50.15509,-5.7104187
GB,50.069702,-5.5640182
GB,50.081814,-5.145436
GB,50.257538,-5.297342
GB,50.265156,-5.0171494
GB,50.163692,-5.430941
GB,50.171623,-5.1513333
GB,50.265156,-5.0171494
GB,50.171623,-5.1513333
GB,50.163692,-5.430941
GB,50.171623,-5.1513333
GB,50.175335,-5.011484
GB,50.081814,-5.145436
GB,50.171623,-5.1513333
GB,50.257538,-5.297342
GB,50.171623,-5.1513333
GB,50.159473,-5.570697
GB,50.073906,-5.4245224
GB,50.175335,-5.011484
GB,50.175335,-5.011484
GB,50.265156,-5.0171494
GB,50.15509,-5.7104187
GB,50.175335,-5.011484
GB,50.175335,-5.011484
GB,50.171623,-5.1513333
GB,50.175335,-5.011484
GB,50.15509,-5.7104187
GB,50.069702,-5.5640182
GB,50.171623,-5.1513333
GB,50.257538,-5.297342
GB,50.35124,-5.163218
GB,50.2721,-4.7368417
GB,50.2721,-4.7368417
GB,50.463715,-4.1841645
GB,50.36517,-4.6015506
GB,50.36517,-4.6015506
GB,50.26871,-4.8770094
GB,50.463715,-4.1841645
GB,50.47088,-3.7616613
GB,50.74453,-3.4883928
GB,50.37877,-3.8989153
GB,50.65634,-3.344112
GB,50.650673,-3.7683785
GB,50.566425,-3.3415518
GB,50.747803,-3.2049642
GB,50.746254,-3.346685
GB,50.65462,-3.485549
GB,50.383022,-3.6177242
GB,50.74918,-3.0632315
GB,50.839104,-3.0652738
GB,50.926075,-3.351871
GB,50.927635,-3.2096047
GB,50.474804,-3.4799051
GB,50.832535,-3.633216
GB,50.29108,-3.7550118
GB,50.203205,-3.6116369
GB,50.468662,-3.9025145
GB,50.472927,-3.620791
GB,50.652733,-3.6269717
GB,50.38098,-3.7583282
GB,50.83772,-3.2072785
GB,50.56283,-3.6238735
GB,50.753834,-2.212665
GB,50.753834,-2.212665
